Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Quantity,Price,Cost Per Unit,Taxes,Purchase Date,revenue,totalsales
OID10840,PID2027,A132,EMP1008,C1115,1,2497,1473.0,374.55,20170605,1024.0,2497
OID10841,PID2042,A153,EMP1044,C1198,3,203,154.0,30.45,20171028,147.0,609
OID10846,PID2095,A120,EMP1039,C1169,2,1743,872.0,261.45,20170315,1742.0,3486
OID10848,PID2017,A106,EMP1011,C1250,1,35,22.0,5.25,20170129,13.0,35
OID10849,PID2051,A172,EMP1024,C1584,2,1077,732.0,161.55,20171207,690.0,2154
OID10851,PID2051,A120,EMP1017,C1450,1,1077,732.0,161.55,20170903,345.0,1077
OID10853,PID2026,A122,EMP1043,C1056,3,947,786.0,142.05,20170130,483.0,2841
OID10854,PID2006,A163,EMP1008,C1276,1,1826,1443.0,273.9,20170807,383.0,1826
OID10858,PID2089,A158,EMP1009,C1166,3,2294,1399.0,344.1,20171220,2685.0,6882
OID10860,PID2060,A122,EMP1026,C1349,1,1467,807.0,220.05,20170618,660.0,1467
OID10861,PID2038,A105,EMP1035,C1590,1,392,255.0,58.8,20171128,137.0,392
OID10863,PID2011,A133,EMP1030,C1574,3,530,435.0,79.5,20170418,285.0,1590
OID10864,PID2014,A144,EMP1000,C1778,1,1809,1067.0,271.35,20170516,742.0,1809
OID10870,PID2069,A146,EMP1026,C1338,1,378,291.0,56.7,20170729,87.0,378
OID10875,PID2052,A144,EMP1024,C1414,1,1526,1251.0,228.9,20170426,275.0,1526
OID10876,PID2006,A114,EMP1009,C1661,1,1826,1443.0,273.9,20170730,383.0,1826
OID10885,PID2015,A150,EMP1022,C1653,1,637,389.0,95.55,20170825,248.0,637
OID10890,PID2012,A119,EMP1003,C1579,1,1353,947.0,202.95,20171008,406.0,1353
OID10892,PID2000,A140,EMP1022,C1358,1,2241,1367.0,336.15,20170218,874.0,2241
OID10895,PID2030,A137,EMP1037,C1571,1,1899,1044.0,284.85,20171006,855.0,1899
OID10897,PID2096,A120,EMP1003,C1719,2,1587,1301.0,238.05,20170522,572.0,3174
OID10898,PID2019,A130,EMP1020,C1619,1,800,536.0,120.0,20171024,264.0,800
OID10900,PID2036,A171,EMP1012,C1552,1,1582,1234.0,237.3,20170102,348.0,1582
OID10901,PID2032,A138,EMP1012,C1395,4,1967,1397.0,295.05,20170208,2280.0,7868
OID10903,PID2058,A143,EMP1016,C1224,1,2257,1535.0,338.55,20170916,722.0,2257
OID10909,PID2072,A148,EMP1023,C1221,1,1887,1378.0,283.05,20170503,509.0,1887
OID10911,PID2095,A111,EMP1029,C1238,3,1743,872.0,261.45,20170222,2613.0,5229
OID10912,PID2047,A114,EMP1044,C1117,1,290,200.0,43.5,20171105,90.0,290
OID10914,PID2040,A127,EMP1032,C1336,3,1889,945.0,283.35,20170224,2832.0,5667
OID10917,PID2055,A145,EMP1029,C1087,2,2495,1896.0,374.25,20170921,1198.0,4990
OID10918,PID2046,A151,EMP1007,C1498,1,2410,1518.0,361.5,20170402,892.0,2410
OID10922,PID2015,A131,EMP1008,C1432,1,637,389.0,95.55,20170929,248.0,637
OID10926,PID2096,A115,EMP1016,C1700,1,1587,1301.0,238.05,20170207,286.0,1587
OID10929,PID2089,A103,EMP1038,C1101,1,2294,1399.0,344.1,20170328,895.0,2294
OID10933,PID2006,A160,EMP1026,C1020,1,1826,1443.0,273.9,20171215,383.0,1826
OID10937,PID2083,A164,EMP1029,C1651,1,2141,1777.0,321.15,20170911,364.0,2141
OID10940,PID2066,A161,EMP1041,C1004,4,2091,1485.0,313.65,20170127,2424.0,8364
OID10941,PID2063,A130,EMP1042,C1410,4,1708,871.0,256.2,20170810,3348.0,6832
OID10942,PID2098,A134,EMP1036,C1054,2,1178,683.0,176.7,20171031,990.0,2356
OID10944,PID2005,A118,EMP1027,C1039,4,684,561.0,102.6,20171209,492.0,2736
OID10946,PID2016,A140,EMP1025,C1104,1,1351,1108.0,202.65,20170208,243.0,1351
OID10949,PID2036,A139,EMP1014,C1685,2,1582,1234.0,237.3,20170107,696.0,3164
OID10952,PID2055,A106,EMP1029,C1425,1,2495,1896.0,374.25,20170513,599.0,2495
OID10954,PID2077,A119,EMP1012,C1350,1,530,424.0,79.5,20170326,106.0,530
OID10958,PID2044,A120,EMP1022,C1104,1,886,478.0,132.9,20170428,408.0,886
OID10959,PID2004,A171,EMP1044,C1701,4,1278,665.0,191.7,20171114,2452.0,5112
OID10964,PID2063,A127,EMP1032,C1369,4,1708,871.0,256.2,20170829,3348.0,6832
OID10965,PID2018,A124,EMP1016,C1370,1,1972,1321.0,295.8,20171121,651.0,1972
OID10972,PID2071,A145,EMP1009,C1761,2,136,72.0,20.4,20171031,128.0,272
OID10974,PID2079,A117,EMP1027,C1077,4,1725,1363.0,258.75,20170726,1448.0,6900
OID10975,PID2087,A150,EMP1043,C1394,1,1022,818.0,153.3,20170829,204.0,1022
OID10976,PID2099,A143,EMP1005,C1789,3,1367,984.0,205.05,20171218,1149.0,4101
OID10977,PID2027,A144,EMP1030,C1125,4,2497,1473.0,374.55,20170518,4096.0,9988
OID10978,PID2046,A105,EMP1038,C1506,3,2410,1518.0,361.5,20171219,2676.0,7230
OID10979,PID2092,A103,EMP1001,C1339,2,1639,1295.0,245.85,20170404,688.0,3278
OID10980,PID2093,A111,EMP1033,C1664,3,112,90.0,16.8,20170717,66.0,336
OID10982,PID2089,A129,EMP1037,C1368,2,2294,1399.0,344.1,20170305,1790.0,4588
OID10983,PID2057,A143,EMP1021,C1374,4,181,130.0,27.15,20171003,204.0,724
OID10993,PID2078,A112,EMP1022,C1670,3,1798,971.0,269.7,20170906,2481.0,5394
OID10996,PID2074,A123,EMP1039,C1440,1,504,408.0,75.6,20170529,96.0,504
OID10999,PID2031,A117,EMP1015,C1568,1,1638,1261.0,245.7,20170430,377.0,1638
OID11001,PID2090,A109,EMP1024,C1783,3,1338,682.0,200.7,20170906,1968.0,4014
OID11002,PID2087,A142,EMP1034,C1492,4,1022,818.0,153.3,20170531,816.0,4088
OID11004,PID2097,A144,EMP1022,C1140,1,1052,589.0,157.8,20170520,463.0,1052
OID11014,PID2081,A160,EMP1040,C1734,2,1566,1190.0,234.9,20171107,752.0,3132
OID11015,PID2077,A119,EMP1006,C1305,2,530,424.0,79.5,20170709,212.0,1060
OID11016,PID2093,A150,EMP1039,C1625,2,112,90.0,16.8,20170929,44.0,224
OID11019,PID2023,A132,EMP1039,C1445,3,818,450.0,122.7,20170405,1104.0,2454
OID11020,PID2027,A161,EMP1034,C1646,1,2497,1473.0,374.55,20170524,1024.0,2497
OID11021,PID2005,A116,EMP1015,C1320,1,684,561.0,102.6,20170817,123.0,684
OID11022,PID2091,A154,EMP1034,C1418,1,368,294.0,55.2,20171106,74.0,368
OID11025,PID2054,A116,EMP1008,C1105,4,127,79.0,19.05,20170917,192.0,508
OID11028,PID2020,A171,EMP1029,C1653,1,2005,1223.0,300.75,20171126,782.0,2005
OID11032,PID2086,A138,EMP1019,C1469,4,123,84.0,18.45,20170814,156.0,492
OID11033,PID2008,A148,EMP1042,C1171,2,315,208.0,47.25,20171001,214.0,630
OID11034,PID2020,A133,EMP1039,C1307,1,2005,1223.0,300.75,20170429,782.0,2005
OID11041,PID2040,A127,EMP1005,C1479,1,1889,945.0,283.35,20170928,944.0,1889
OID11057,PID2005,A122,EMP1043,C1476,4,684,561.0,102.6,20170326,492.0,2736
OID11058,PID2090,A171,EMP1029,C1411,3,1338,682.0,200.7,20170315,1968.0,4014
OID11059,PID2024,A100,EMP1018,C1154,3,356,292.0,53.4,20170211,192.0,1068
OID11067,PID2021,A102,EMP1031,C1369,3,217,171.0,32.55,20170922,138.0,651
OID11069,PID2051,A153,EMP1000,C1478,2,1077,732.0,161.55,20170413,690.0,2154
OID11079,PID2041,A117,EMP1031,C1409,1,1380,1090.0,207.0,20170518,290.0,1380
OID11083,PID2004,A119,EMP1030,C1474,1,1278,665.0,191.7,20170915,613.0,1278
OID11085,PID2047,A142,EMP1007,C1029,2,290,200.0,43.5,20170507,180.0,580
OID11088,PID2014,A168,EMP1033,C1474,1,1809,1067.0,271.35,20170727,742.0,1809
OID11089,PID2074,A118,EMP1013,C1506,1,504,408.0,75.6,20170623,96.0,504
OID11090,PID2022,A159,EMP1019,C1253,1,561,421.0,84.15,20171202,140.0,561
OID11093,PID2042,A130,EMP1016,C1324,1,203,154.0,30.45,20171110,49.0,203
OID11094,PID2074,A146,EMP1043,C1181,3,504,408.0,75.6,20170203,288.0,1512
OID11106,PID2063,A150,EMP1008,C1152,1,1708,871.0,256.2,20170406,837.0,1708
OID11107,PID2016,A108,EMP1012,C1607,1,1351,1108.0,202.65,20170217,243.0,1351
OID11110,PID2082,A157,EMP1014,C1651,2,1103,838.0,165.45,20171104,530.0,2206
OID11113,PID2003,A136,EMP1000,C1087,3,1783,1516.0,267.45,20171123,801.0,5349
OID11114,PID2075,A142,EMP1000,C1392,1,400,208.0,60.0,20170627,192.0,400
OID11115,PID2084,A104,EMP1025,C1170,1,1783,1230.0,267.45,20170102,553.0,1783
OID11117,PID2042,A108,EMP1033,C1025,1,203,154.0,30.45,20170228,49.0,203
OID11123,PID2078,A173,EMP1007,C1165,3,1798,971.0,269.7,20170217,2481.0,5394
OID11127,PID2069,A130,EMP1021,C1216,2,378,291.0,56.7,20170120,174.0,756
OID11129,PID2018,A104,EMP1034,C1334,1,1972,1321.0,295.8,20171123,651.0,1972
OID11132,PID2070,A169,EMP1017,C1386,1,1671,1220.0,250.65,20170608,451.0,1671
OID11135,PID2015,A112,EMP1007,C1576,1,637,389.0,95.55,20170207,248.0,637
OID11144,PID2082,A119,EMP1002,C1612,3,1103,838.0,165.45,20171227,795.0,3309
OID11145,PID2082,A104,EMP1010,C1504,1,1103,838.0,165.45,20170715,265.0,1103
OID11152,PID2095,A128,EMP1030,C1487,2,1743,872.0,261.45,20170301,1742.0,3486
OID11155,PID2061,A110,EMP1042,C1287,1,913,584.0,136.95,20170622,329.0,913
OID11156,PID2024,A110,EMP1044,C1220,4,356,292.0,53.4,20170302,256.0,1424
OID11159,PID2000,A110,EMP1020,C1208,2,2241,1367.0,336.15,20170418,1748.0,4482
OID11166,PID2041,A138,EMP1032,C1210,2,1380,1090.0,207.0,20170730,580.0,2760
OID11169,PID2039,A138,EMP1004,C1150,3,817,409.0,122.55,20170627,1224.0,2451
OID11170,PID2023,A105,EMP1040,C1028,1,818,450.0,122.7,20170401,368.0,818
OID11171,PID2022,A146,EMP1033,C1582,1,561,421.0,84.15,20170723,140.0,561
OID11173,PID2079,A120,EMP1038,C1720,2,1725,1363.0,258.75,20171109,724.0,3450
OID11174,PID2083,A150,EMP1029,C1664,1,2141,1777.0,321.15,20170130,364.0,2141
OID11177,PID2100,A115,EMP1032,C1573,4,799,455.0,119.85,20170213,1376.0,3196
OID11178,PID2070,A164,EMP1018,C1499,4,1671,1220.0,250.65,20170113,1804.0,6684
OID11179,PID2049,A111,EMP1027,C1753,2,826,562.0,123.9,20170811,528.0,1652
OID11186,PID2062,A153,EMP1034,C1558,1,2464,1774.0,369.6,20170210,690.0,2464
OID11191,PID2022,A124,EMP1013,C1001,1,561,421.0,84.15,20170205,140.0,561
OID11194,PID2011,A157,EMP1003,C1471,1,530,435.0,79.5,20170731,95.0,530
OID11198,PID2076,A116,EMP1011,C1198,1,1522,791.0,228.3,20170920,731.0,1522
OID11209,PID2099,A138,EMP1040,C1622,1,1367,984.0,205.05,20171115,383.0,1367
OID11212,PID2096,A166,EMP1015,C1589,3,1587,1301.0,238.05,20171010,858.0,4761
OID11214,PID2038,A158,EMP1035,C1796,1,392,255.0,58.8,20171111,137.0,392
OID11215,PID2049,A153,EMP1016,C1040,1,826,562.0,123.9,20170120,264.0,826
OID11218,PID2083,A169,EMP1005,C1335,1,2141,1777.0,321.15,20170905,364.0,2141
OID11220,PID2022,A134,EMP1040,C1704,3,561,421.0,84.15,20170909,420.0,1683
OID11226,PID2001,A144,EMP1012,C1777,1,951,504.0,142.65,20171223,447.0,951
OID11230,PID2045,A156,EMP1013,C1166,1,556,395.0,83.4,20170609,161.0,556
OID11234,PID2086,A103,EMP1014,C1740,2,123,84.0,18.45,20170619,78.0,246
OID11235,PID2025,A140,EMP1005,C1452,2,667,387.0,100.05,20170421,560.0,1334
OID11242,PID2095,A135,EMP1035,C1065,2,1743,872.0,261.45,20170830,1742.0,3486
OID11244,PID2001,A162,EMP1030,C1536,1,951,504.0,142.65,20170415,447.0,951
OID11245,PID2032,A105,EMP1010,C1799,3,1967,1397.0,295.05,20170724,1710.0,5901
OID11255,PID2098,A173,EMP1013,C1293,3,1178,683.0,176.7,20170406,1485.0,3534
OID11256,PID2017,A117,EMP1029,C1137,4,35,22.0,5.25,20171219,52.0,140
OID11259,PID2027,A146,EMP1029,C1750,3,2497,1473.0,374.55,20170312,3072.0,7491
OID11260,PID2025,A171,EMP1038,C1597,4,667,387.0,100.05,20170925,1120.0,2668
OID11262,PID2076,A104,EMP1006,C1340,1,1522,791.0,228.3,20170730,731.0,1522
OID11263,PID2039,A164,EMP1029,C1595,4,817,409.0,122.55,20171012,1632.0,3268
OID11264,PID2015,A112,EMP1006,C1419,3,637,389.0,95.55,20170301,744.0,1911
OID11266,PID2012,A144,EMP1039,C1571,3,1353,947.0,202.95,20171122,1218.0,4059
OID11267,PID2027,A127,EMP1007,C1259,2,2497,1473.0,374.55,20170506,2048.0,4994
OID11268,PID2086,A139,EMP1034,C1561,1,123,84.0,18.45,20170905,39.0,123
OID11271,PID2057,A167,EMP1008,C1463,2,181,130.0,27.15,20170417,102.0,362
OID11272,PID2023,A140,EMP1022,C1314,1,818,450.0,122.7,20170715,368.0,818
OID11275,PID2096,A129,EMP1008,C1475,1,1587,1301.0,238.05,20170116,286.0,1587
OID11276,PID2005,A155,EMP1035,C1119,1,684,561.0,102.6,20171125,123.0,684
OID11280,PID2027,A132,EMP1037,C1575,1,2497,1473.0,374.55,20170815,1024.0,2497
OID11283,PID2060,A126,EMP1003,C1737,1,1467,807.0,220.05,20171228,660.0,1467
OID11284,PID2050,A130,EMP1012,C1052,1,2391,1291.0,358.65,20171021,1100.0,2391
OID11290,PID2058,A171,EMP1034,C1420,2,2257,1535.0,338.55,20170614,1444.0,4514
OID11296,PID2067,A152,EMP1031,C1002,1,1119,683.0,167.85,20170307,436.0,1119
OID11299,PID2050,A164,EMP1028,C1416,2,2391,1291.0,358.65,20170214,2200.0,4782
OID11302,PID2017,A134,EMP1031,C1633,1,35,22.0,5.25,20170217,13.0,35
OID11306,PID2074,A165,EMP1018,C1093,1,504,408.0,75.6,20170206,96.0,504
OID11310,PID2010,A160,EMP1027,C1004,1,1812,1305.0,271.8,20170912,507.0,1812
OID11315,PID2055,A157,EMP1007,C1664,1,2495,1896.0,374.25,20170401,599.0,2495
OID11316,PID2058,A149,EMP1016,C1265,3,2257,1535.0,338.55,20170311,2166.0,6771
OID11317,PID2084,A167,EMP1025,C1237,1,1783,1230.0,267.45,20170605,553.0,1783
OID11320,PID2014,A157,EMP1039,C1181,3,1809,1067.0,271.35,20170822,2226.0,5427
OID11325,PID2078,A141,EMP1039,C1124,2,1798,971.0,269.7,20170603,1654.0,3596
OID11332,PID2078,A164,EMP1007,C1191,1,1798,971.0,269.7,20170324,827.0,1798
OID11337,PID2016,A171,EMP1015,C1697,1,1351,1108.0,202.65,20171105,243.0,1351
OID11341,PID2052,A137,EMP1012,C1427,1,1526,1251.0,228.9,20171009,275.0,1526
OID11345,PID2067,A133,EMP1011,C1292,1,1119,683.0,167.85,20170531,436.0,1119
OID11346,PID2023,A157,EMP1015,C1357,2,818,450.0,122.7,20170804,736.0,1636
OID11349,PID2004,A105,EMP1034,C1239,2,1278,665.0,191.7,20170618,1226.0,2556
OID11353,PID2100,A163,EMP1003,C1058,1,799,455.0,119.85,20170930,344.0,799
OID11354,PID2038,A159,EMP1006,C1273,1,392,255.0,58.8,20171025,137.0,392
OID11357,PID2072,A156,EMP1012,C1547,2,1887,1378.0,283.05,20170201,1018.0,3774
OID11360,PID2078,A168,EMP1025,C1096,4,1798,971.0,269.7,20170314,3308.0,7192
OID11363,PID2020,A161,EMP1025,C1675,4,2005,1223.0,300.75,20171008,3128.0,8020
OID11374,PID2093,A125,EMP1000,C1543,1,112,90.0,16.8,20170429,22.0,112
OID11376,PID2077,A115,EMP1031,C1282,1,530,424.0,79.5,20171124,106.0,530
OID11382,PID2076,A163,EMP1035,C1396,1,1522,791.0,228.3,20170223,731.0,1522
OID11383,PID2017,A106,EMP1034,C1799,1,35,22.0,5.25,20171214,13.0,35
OID11389,PID2016,A161,EMP1034,C1400,4,1351,1108.0,202.65,20170929,972.0,5404
OID11391,PID2016,A172,EMP1019,C1743,1,1351,1108.0,202.65,20171021,243.0,1351
OID11392,PID2043,A129,EMP1040,C1658,3,545,425.0,81.75,20170523,360.0,1635
OID11396,PID2043,A158,EMP1023,C1639,1,545,425.0,81.75,20170908,120.0,545
OID11397,PID2077,A159,EMP1012,C1327,3,530,424.0,79.5,20170730,318.0,1590
OID11402,PID2099,A143,EMP1024,C1034,1,1367,984.0,205.05,20171211,383.0,1367
OID11405,PID2038,A143,EMP1033,C1315,2,392,255.0,58.8,20170705,274.0,784
OID11406,PID2027,A104,EMP1018,C1527,2,2497,1473.0,374.55,20171018,2048.0,4994
OID11408,PID2024,A162,EMP1017,C1478,2,356,292.0,53.4,20171005,128.0,712
OID11417,PID2010,A163,EMP1014,C1426,4,1812,1305.0,271.8,20171201,2028.0,7248
OID11419,PID2078,A104,EMP1019,C1249,1,1798,971.0,269.7,20171119,827.0,1798
OID11426,PID2028,A110,EMP1012,C1284,1,2283,1484.0,342.45,20171217,799.0,2283
OID11431,PID2066,A119,EMP1035,C1475,1,2091,1485.0,313.65,20170924,606.0,2091
OID11437,PID2015,A116,EMP1010,C1075,1,637,389.0,95.55,20170812,248.0,637
OID11444,PID2091,A128,EMP1030,C1480,3,368,294.0,55.2,20170625,222.0,1104
OID11449,PID2073,A136,EMP1014,C1671,1,95,61.0,14.25,20171104,34.0,95
OID11450,PID2094,A130,EMP1011,C1385,1,771,648.0,115.65,20171125,123.0,771
OID11451,PID2046,A168,EMP1007,C1557,3,2410,1518.0,361.5,20171227,2676.0,7230
OID11453,PID2017,A141,EMP1031,C1502,1,35,22.0,5.25,20171119,13.0,35
OID11454,PID2050,A103,EMP1029,C1704,2,2391,1291.0,358.65,20170620,2200.0,4782
OID11455,PID2037,A160,EMP1024,C1364,1,880,634.0,132.0,20171214,246.0,880
OID11456,PID2060,A134,EMP1003,C1133,1,1467,807.0,220.05,20170206,660.0,1467
OID11459,PID2073,A140,EMP1030,C1003,1,95,61.0,14.25,20171225,34.0,95
OID11467,PID2080,A116,EMP1002,C1553,1,2353,1788.0,352.95,20170219,565.0,2353
OID11472,PID2034,A123,EMP1024,C1661,1,871,540.0,130.65,20170917,331.0,871
OID11474,PID2044,A154,EMP1005,C1321,1,886,478.0,132.9,20170827,408.0,886
OID11476,PID2064,A132,EMP1040,C1500,3,1414,962.0,212.1,20170315,1356.0,4242
OID11477,PID2043,A161,EMP1006,C1202,3,545,425.0,81.75,20170203,360.0,1635
OID11480,PID2045,A121,EMP1005,C1423,1,556,395.0,83.4,20171031,161.0,556
OID11481,PID2062,A105,EMP1020,C1056,3,2464,1774.0,369.6,20170415,2070.0,7392
OID11484,PID2003,A150,EMP1039,C1171,1,1783,1516.0,267.45,20170105,267.0,1783
OID11486,PID2005,A126,EMP1042,C1618,1,684,561.0,102.6,20170302,123.0,684
OID11487,PID2061,A146,EMP1021,C1800,3,913,584.0,136.95,20170613,987.0,2739
OID11489,PID2049,A111,EMP1037,C1224,1,826,562.0,123.9,20170301,264.0,826
OID11490,PID2045,A167,EMP1044,C1736,4,556,395.0,83.4,20170729,644.0,2224
OID11494,PID2028,A160,EMP1044,C1243,1,2283,1484.0,342.45,20170518,799.0,2283
OID11496,PID2085,A136,EMP1032,C1622,1,1862,1173.0,279.3,20170830,689.0,1862
OID11499,PID2051,A155,EMP1030,C1758,1,1077,732.0,161.55,20170703,345.0,1077
OID11504,PID2002,A131,EMP1004,C1697,3,847,534.0,127.05,20171227,939.0,2541
OID11510,PID2069,A106,EMP1039,C1387,1,378,291.0,56.7,20170221,87.0,378
OID11512,PID2097,A103,EMP1025,C1786,1,1052,589.0,157.8,20170704,463.0,1052
OID11513,PID2018,A171,EMP1004,C1508,2,1972,1321.0,295.8,20170622,1302.0,3944
OID11515,PID2005,A173,EMP1003,C1498,1,684,561.0,102.6,20170915,123.0,684
OID11519,PID2047,A112,EMP1022,C1218,1,290,200.0,43.5,20170308,90.0,290
OID11522,PID2036,A151,EMP1025,C1337,2,1582,1234.0,237.3,20170429,696.0,3164
OID11523,PID2005,A165,EMP1025,C1173,1,684,561.0,102.6,20170803,123.0,684
OID11528,PID2062,A119,EMP1009,C1466,1,2464,1774.0,369.6,20170724,690.0,2464
OID11530,PID2039,A123,EMP1033,C1099,3,817,409.0,122.55,20170606,1224.0,2451
OID11535,PID2059,A151,EMP1011,C1360,1,1494,971.0,224.1,20170103,523.0,1494
OID11536,PID2086,A161,EMP1014,C1197,2,123,84.0,18.45,20170801,78.0,246
OID11538,PID2097,A106,EMP1021,C1280,2,1052,589.0,157.8,20170929,926.0,2104
OID11539,PID2037,A160,EMP1018,C1570,1,880,634.0,132.0,20170825,246.0,880
OID11540,PID2063,A160,EMP1033,C1515,4,1708,871.0,256.2,20170310,3348.0,6832
OID11550,PID2007,A146,EMP1042,C1287,2,1405,1054.0,210.75,20171204,702.0,2810
OID11551,PID2011,A134,EMP1035,C1344,1,530,435.0,79.5,20170820,95.0,530
OID11552,PID2095,A169,EMP1003,C1003,2,1743,872.0,261.45,20171129,1742.0,3486
OID11553,PID2025,A114,EMP1019,C1484,1,667,387.0,100.05,20171205,280.0,667
OID11555,PID2058,A144,EMP1009,C1419,3,2257,1535.0,338.55,20170218,2166.0,6771
OID11558,PID2021,A118,EMP1016,C1342,1,217,171.0,32.55,20170703,46.0,217
OID11569,PID2038,A134,EMP1027,C1307,4,392,255.0,58.8,20170916,548.0,1568
OID11570,PID2057,A134,EMP1016,C1642,2,181,130.0,27.15,20171004,102.0,362
OID11572,PID2094,A130,EMP1019,C1561,3,771,648.0,115.65,20170822,369.0,2313
OID11574,PID2028,A127,EMP1003,C1328,1,2283,1484.0,342.45,20171031,799.0,2283
OID11576,PID2071,A117,EMP1013,C1745,1,136,72.0,20.4,20170328,64.0,136
OID11581,PID2006,A160,EMP1035,C1182,1,1826,1443.0,273.9,20170810,383.0,1826
OID11582,PID2009,A124,EMP1009,C1493,3,584,420.0,87.6,20170831,492.0,1752
OID11585,PID2036,A131,EMP1022,C1697,2,1582,1234.0,237.3,20171109,696.0,3164
OID11590,PID2048,A151,EMP1038,C1096,3,502,296.0,75.3,20170121,618.0,1506
OID11592,PID2067,A161,EMP1035,C1426,1,1119,683.0,167.85,20170218,436.0,1119
OID11594,PID2047,A111,EMP1010,C1472,3,290,200.0,43.5,20170201,270.0,870
OID11596,PID2087,A137,EMP1004,C1592,1,1022,818.0,153.3,20171003,204.0,1022
OID11602,PID2044,A127,EMP1020,C1224,1,886,478.0,132.9,20171115,408.0,886
OID11604,PID2016,A122,EMP1014,C1397,1,1351,1108.0,202.65,20170708,243.0,1351
OID11608,PID2100,A166,EMP1029,C1391,3,799,455.0,119.85,20170627,1032.0,2397
OID11613,PID2038,A165,EMP1019,C1356,1,392,255.0,58.8,20170412,137.0,392
OID11618,PID2082,A139,EMP1024,C1144,1,1103,838.0,165.45,20170625,265.0,1103
OID11634,PID2037,A101,EMP1023,C1454,3,880,634.0,132.0,20170607,738.0,2640
OID11635,PID2099,A148,EMP1032,C1654,2,1367,984.0,205.05,20170828,766.0,2734
OID11639,PID2030,A128,EMP1030,C1693,3,1899,1044.0,284.85,20171008,2565.0,5697
OID11642,PID2067,A166,EMP1021,C1478,3,1119,683.0,167.85,20170617,1308.0,3357
OID11644,PID2094,A112,EMP1032,C1223,3,771,648.0,115.65,20170205,369.0,2313
OID11646,PID2058,A148,EMP1031,C1371,1,2257,1535.0,338.55,20170202,722.0,2257
OID11648,PID2018,A103,EMP1038,C1783,2,1972,1321.0,295.8,20170823,1302.0,3944
OID11650,PID2082,A167,EMP1039,C1631,1,1103,838.0,165.45,20170825,265.0,1103
OID11651,PID2047,A136,EMP1041,C1097,4,290,200.0,43.5,20170525,360.0,1160
OID11655,PID2097,A149,EMP1024,C1611,1,1052,589.0,157.8,20170307,463.0,1052
OID11659,PID2033,A101,EMP1003,C1506,3,2182,1200.0,327.3,20170326,2946.0,6546
OID11663,PID2020,A115,EMP1015,C1342,1,2005,1223.0,300.75,20171011,782.0,2005
OID11664,PID2011,A166,EMP1029,C1532,3,530,435.0,79.5,20170201,285.0,1590
OID11669,PID2084,A155,EMP1015,C1552,4,1783,1230.0,267.45,20170128,2212.0,7132
OID11670,PID2068,A163,EMP1042,C1537,2,1500,900.0,225.0,20170916,1200.0,3000
OID11672,PID2005,A118,EMP1000,C1344,2,684,561.0,102.6,20170918,246.0,1368
OID11674,PID2060,A164,EMP1028,C1093,3,1467,807.0,220.05,20170203,1980.0,4401
OID11675,PID2099,A163,EMP1030,C1393,2,1367,984.0,205.05,20170121,766.0,2734
OID11679,PID2066,A169,EMP1034,C1030,1,2091,1485.0,313.65,20171125,606.0,2091
OID11680,PID2093,A119,EMP1010,C1027,2,112,90.0,16.8,20170603,44.0,224
OID11683,PID2039,A123,EMP1040,C1588,4,817,409.0,122.55,20170801,1632.0,3268
OID11686,PID2091,A128,EMP1044,C1082,1,368,294.0,55.2,20171029,74.0,368
OID11691,PID2095,A104,EMP1044,C1515,2,1743,872.0,261.45,20171211,1742.0,3486
OID11692,PID2038,A118,EMP1022,C1088,1,392,255.0,58.8,20171225,137.0,392
OID11695,PID2069,A114,EMP1040,C1602,1,378,291.0,56.7,20170203,87.0,378
OID11697,PID2038,A172,EMP1014,C1648,3,392,255.0,58.8,20171213,411.0,1176
OID11700,PID2067,A148,EMP1028,C1506,1,1119,683.0,167.85,20170902,436.0,1119
OID11701,PID2052,A167,EMP1009,C1081,1,1526,1251.0,228.9,20170519,275.0,1526
OID11704,PID2089,A157,EMP1002,C1700,1,2294,1399.0,344.1,20171118,895.0,2294
OID11706,PID2046,A128,EMP1006,C1462,1,2410,1518.0,361.5,20170429,892.0,2410
OID11710,PID2019,A142,EMP1000,C1773,1,800,536.0,120.0,20170127,264.0,800
OID11712,PID2023,A108,EMP1031,C1273,3,818,450.0,122.7,20171016,1104.0,2454
OID11716,PID2055,A134,EMP1041,C1520,1,2495,1896.0,374.25,20171019,599.0,2495
OID11723,PID2084,A170,EMP1042,C1329,3,1783,1230.0,267.45,20170204,1659.0,5349
OID11736,PID2030,A144,EMP1032,C1275,3,1899,1044.0,284.85,20170315,2565.0,5697
OID11738,PID2003,A164,EMP1035,C1608,2,1783,1516.0,267.45,20170701,534.0,3566
OID11739,PID2093,A132,EMP1009,C1352,1,112,90.0,16.8,20170514,22.0,112
OID11744,PID2063,A161,EMP1035,C1345,4,1708,871.0,256.2,20170505,3348.0,6832
OID11747,PID2011,A142,EMP1021,C1414,4,530,435.0,79.5,20171201,380.0,2120
OID11749,PID2015,A137,EMP1009,C1513,3,637,389.0,95.55,20170920,744.0,1911
OID11751,PID2002,A158,EMP1044,C1143,2,847,534.0,127.05,20170814,626.0,1694
OID11752,PID2017,A131,EMP1044,C1679,1,35,22.0,5.25,20170220,13.0,35
OID11758,PID2033,A151,EMP1016,C1299,2,2182,1200.0,327.3,20170719,1964.0,4364
OID11759,PID2073,A154,EMP1025,C1231,3,95,61.0,14.25,20170121,102.0,285
